Date,VIX,VXX
1997-10-30,38.200000763,
1997-10-31,35.090000153,
1997-11-03,32.090000153,
1997-11-04,32.240001678,
1997-11-05,32.180000305,
1997-11-06,32.569999695,
1997-11-07,36.270000458,
1997-11-10,36.630001068,
1997-11-11,36.380001068,
1997-11-12,37.840000153,
1997-11-13,36.63999939,
1997-11-14,33.659999847,
1997-11-17,31.579999924,
1997-11-18,31.549999237,
1997-11-19,29.930000305,
1997-11-20,27.319999695,
1997-11-21,26.649999619,
1997-11-24,29.799999237,
1997-11-25,28.950000763,
1997-11-26,28.950000763,
1997-11-28,27.430000305,
1997-12-01,26.010000229,
1997-12-02,25.659999847,
1997-12-03,23.920000076,
1997-12-04,23.840000153,
1997-12-05,22.649999619,
1997-12-08,23.219999313,
1997-12-09,23.36000061,
1997-12-10,24.549999237,
1997-12-11,27.629999161,
1997-12-12,27.920000076,
1997-12-15,27.370000839,
1997-12-16,26.11000061,
1997-12-17,26.329999924,
1997-12-18,27.190000534,
1997-12-19,29.180000305,
1997-12-22,28.559999466,
1997-12-23,29.86000061,
1997-12-24,30.270000458,
1997-12-26,29.270000458,
1997-12-29,26.790000916,
1997-12-30,24.379999161,
1997-12-31,24.010000229,
1998-01-02,23.420000076,
1998-01-05,24.36000061,
1998-01-06,25.659999847,
1998-01-07,25.069999695,
1998-01-08,26.010000229,
1998-01-09,28.690000534,
1998-01-12,28.020000458,
1998-01-13,25.170000076,
1998-01-14,23.75,
1998-01-15,23.450000763,
1998-01-16,21.649999619,
1998-01-20,21.649999619,
1998-01-21,22.530000687,
1998-01-22,23.159999847,
1998-01-23,23.319999695,
1998-01-26,23.969999313,
1998-01-27,22.270000458,
1998-01-28,22.059999466,
1998-01-29,21.649999619,
1998-01-30,21.469999313,
1998-02-02,21.36000061,
1998-02-03,20.670000076,
1998-02-04,20.549999237,
1998-02-05,21.290000916,
1998-02-06,20.510000229,
1998-02-09,21.549999237,
1998-02-10,20.659999847,
1998-02-11,20.379999161,
1998-02-12,19.729999542,
1998-02-13,19.840000153,
1998-02-17,20.760000229,
1998-02-18,19.659999847,
1998-02-19,19.879999161,
1998-02-20,19.0,
1998-02-23,18.989999771,
1998-02-24,19.350000381,
1998-02-25,18.620000839,
1998-02-26,18.629999161,
1998-02-27,18.549999237,
1998-03-02,19.190000534,
1998-03-03,19.040000916,
1998-03-04,19.579999924,
1998-03-05,20.930000305,
1998-03-06,19.13999939,
1998-03-09,20.229999542,
1998-03-10,19.430000305,
1998-03-11,18.88999939,
1998-03-12,18.25,
1998-03-13,18.709999084,
1998-03-16,18.510000229,
1998-03-17,18.659999847,
1998-03-18,18.290000916,
1998-03-19,17.760000229,
1998-03-20,18.690000534,
1998-03-23,19.979999542,
1998-03-24,20.510000229,
1998-03-25,22.540000916,
1998-03-26,22.809999466,
1998-03-27,23.469999313,
1998-03-30,24.659999847,
1998-03-31,24.219999313,
1998-04-01,23.370000839,
1998-04-02,21.979999542,
1998-04-03,21.819999695,
1998-04-06,22.469999313,
1998-04-07,23.659999847,
1998-04-08,23.170000076,
1998-04-09,21.510000229,
1998-04-13,22.770000458,
1998-04-14,21.61000061,
1998-04-15,20.88999939,
1998-04-16,22.059999466,
1998-04-17,20.760000229,
1998-04-20,20.38999939,
1998-04-21,19.909999847,
1998-04-22,19.440000534,
1998-04-23,20.600000381,
1998-04-24,21.969999313,
1998-04-27,26.090000153,
1998-04-28,24.170000076,
1998-04-29,22.780000687,
1998-04-30,21.180000305,
1998-05-01,19.340000153,
1998-05-04,20.319999695,
1998-05-05,21.459999084,
1998-05-06,22.790000916,
1998-05-07,23.38999939,
1998-05-08,20.569999695,
1998-05-11,21.049999237,
1998-05-12,20.979999542,
1998-05-13,20.440000534,
1998-05-14,19.63999939,
1998-05-15,20.440000534,
1998-05-18,21.690000534,
1998-05-19,20.38999939,
1998-05-20,19.88999939,
1998-05-21,19.379999161,
1998-05-22,18.989999771,
1998-05-26,22.069999695,
1998-05-27,22.590000153,
1998-05-28,20.739999771,
1998-05-29,21.319999695,
1998-06-01,22.829999924,
1998-06-02,22.0,
1998-06-03,22.850000381,
1998-06-04,21.219999313,
1998-06-05,19.780000687,
1998-06-08,20.579999924,
1998-06-09,20.520000458,
1998-06-10,21.479999542,
1998-06-11,23.569999695,
1998-06-12,22.780000687,
1998-06-15,25.940000534,
1998-06-16,24.799999237,
1998-06-17,22.88999939,
1998-06-18,22.399999619,
1998-06-19,21.920000076,
1998-06-22,21.940000534,
1998-06-23,20.170000076,
1998-06-24,20.020000458,
1998-06-25,20.25,
1998-06-26,19.36000061,
1998-06-29,19.569999695,
1998-06-30,19.709999084,
1998-07-01,18.0,
1998-07-02,17.670000076,
1998-07-06,18.629999161,
1998-07-07,18.620000839,
1998-07-08,17.819999695,
1998-07-09,18.159999847,
1998-07-10,17.920000076,
1998-07-13,18.260000229,
1998-07-14,17.879999161,
1998-07-15,17.88999939,
1998-07-16,16.969999313,
1998-07-17,16.229999542,
1998-07-20,17.340000153,
1998-07-21,20.100000381,
1998-07-22,20.319999695,
1998-07-23,23.010000229,
1998-07-24,23.010000229,
1998-07-27,23.129999161,
1998-07-28,25.25,
1998-07-29,24.790000916,
1998-07-30,22.659999847,
1998-07-31,24.799999237,
1998-08-03,25.979999542,
1998-08-04,31.059999466,
1998-08-05,29.829999924,
1998-08-06,28.200000763,
1998-08-07,27.020000458,
1998-08-10,28.75,
1998-08-11,31.909999847,
1998-08-12,28.549999237,
1998-08-13,29.920000076,
1998-08-14,34.340000153,
1998-08-17,31.86000061,
1998-08-18,28.399999619,
1998-08-19,28.690000534,
1998-08-20,30.0,
1998-08-21,33.13999939,
1998-08-24,31.799999237,
1998-08-25,30.329999924,
1998-08-26,31.13999939,
1998-08-27,38.549999237,
1998-08-28,39.599998474,
1998-08-31,44.279998779,
1998-09-01,36.479999542,
1998-09-02,36.759998322,
1998-09-03,41.430000305,
1998-09-04,43.310001373,
1998-09-08,37.900001526,
1998-09-09,39.659999847,
1998-09-10,45.290000916,
1998-09-11,43.740001678,
1998-09-14,38.569999695,
1998-09-15,36.580001831,
1998-09-16,35.939998627,
1998-09-17,39.229999542,
1998-09-18,38.630001068,
1998-09-21,38.580001831,
1998-09-22,36.619998932,
1998-09-23,32.470001221,
1998-09-24,34.659999847,
1998-09-25,34.549999237,
1998-09-28,34.869998932,
1998-09-29,36.080001831,
1998-09-30,40.950000763,
1998-10-01,43.479999542,
1998-10-02,40.470001221,
1998-10-05,42.810001373,
1998-10-06,41.200000763,
1998-10-07,43.509998322,
1998-10-08,45.740001678,
1998-10-09,42.200000763,
1998-10-12,40.069999695,
1998-10-13,40.229999542,
1998-10-14,38.959999084,
1998-10-15,33.340000153,
1998-10-16,34.819999695,
1998-10-19,33.130001068,
1998-10-20,33.11000061,
1998-10-21,33.209999084,
1998-10-22,31.530000687,
1998-10-23,32.270000458,
1998-10-26,32.380001068,
1998-10-27,32.950000763,
1998-10-28,32.419998169,
1998-10-29,29.5,
1998-10-30,28.049999237,
1998-11-02,27.260000229,
1998-11-03,27.760000229,
1998-11-04,27.370000839,
1998-11-05,26.010000229,
1998-11-06,25.700000763,
1998-11-09,28.090000153,
1998-11-10,28.170000076,
1998-11-11,28.469999313,
1998-11-12,29.280000687,
1998-11-13,29.030000687,
1998-11-16,28.899999619,
1998-11-17,27.950000763,
1998-11-18,27.129999161,
1998-11-19,25.5,
1998-11-20,22.469999313,
1998-11-23,21.840000153,
1998-11-24,23.280000687,
1998-11-25,22.149999619,
1998-11-27,22.090000153,
1998-11-30,26.010000229,
1998-12-01,24.969999313,
1998-12-02,25.430000305,
1998-12-03,28.700000763,
1998-12-04,25.309999466,
1998-12-07,24.899999619,
1998-12-08,25.579999924,
1998-12-09,25.659999847,
1998-12-10,26.809999466,
1998-12-11,27.719999313,
1998-12-14,31.309999466,
1998-12-15,29.420000076,
1998-12-16,29.959999084,
1998-12-17,27.959999084,
1998-12-18,25.040000916,
1998-12-21,23.86000061,
1998-12-22,22.780000687,
1998-12-23,20.209999084,
1998-12-24,21.479999542,
1998-12-28,23.5,
1998-12-29,22.180000305,
1998-12-30,23.340000153,
1998-12-31,24.420000076,
1999-01-04,26.170000076,
1999-01-05,24.459999084,
1999-01-06,23.340000153,
1999-01-07,24.370000839,
1999-01-08,23.280000687,
1999-01-11,25.459999084,
1999-01-12,28.100000381,
1999-01-13,30.11000061,
1999-01-14,32.979999542,
1999-01-15,29.239999771,
1999-01-19,29.239999771,
1999-01-20,28.600000381,
1999-01-21,30.920000076,
1999-01-22,31.950000763,
1999-01-25,31.129999161,
1999-01-26,29.229999542,
1999-01-27,29.729999542,
1999-01-28,28.11000061,
1999-01-29,26.25,
1999-02-01,27.670000076,
1999-02-02,28.159999847,
1999-02-03,27.879999161,
1999-02-04,29.479999542,
1999-02-05,29.670000076,
1999-02-08,30.270000458,
1999-02-09,31.36000061,
1999-02-10,30.450000763,
1999-02-11,27.420000076,
1999-02-12,29.760000229,
1999-02-16,29.649999619,
1999-02-17,30.649999619,
1999-02-18,30.450000763,
1999-02-19,29.299999237,
1999-02-22,25.870000839,
1999-02-23,26.489999771,
1999-02-24,27.209999084,
1999-02-25,28.010000229,
1999-02-26,27.879999161,
1999-03-01,28.370000839,
1999-03-02,29.219999313,
1999-03-03,29.040000916,
1999-03-04,26.670000076,
1999-03-05,24.079999924,
1999-03-08,24.540000916,
1999-03-09,25.020000458,
1999-03-10,24.790000916,
1999-03-11,24.370000839,
1999-03-12,24.840000153,
1999-03-15,25.239999771,
1999-03-16,25.149999619,
1999-03-17,25.569999695,
1999-03-18,24.129999161,
1999-03-19,24.319999695,
1999-03-22,25.0,
1999-03-23,27.270000458,
1999-03-24,26.600000381,
1999-03-25,24.329999924,
1999-03-26,24.040000916,
1999-03-29,23.540000916,
1999-03-30,22.729999542,
1999-03-31,23.260000229,
1999-04-01,22.059999466,
1999-04-05,22.190000534,
1999-04-06,22.649999619,
1999-04-07,22.809999466,
1999-04-08,22.590000153,
1999-04-09,21.770000458,
1999-04-12,21.930000305,
1999-04-13,22.729999542,
1999-04-14,24.940000534,
1999-04-15,23.930000305,
1999-04-16,23.899999619,
1999-04-19,26.420000076,
1999-04-20,25.020000458,
1999-04-21,23.309999466,
1999-04-22,22.620000839,
1999-04-23,22.760000229,
1999-04-26,23.530000687,
1999-04-27,23.36000061,
1999-04-28,24.399999619,
1999-04-29,25.059999466,
1999-04-30,25.069999695,
1999-05-03,24.149999619,
1999-05-04,25.620000839,
1999-05-05,25.190000534,
1999-05-06,27.440000534,
1999-05-07,25.36000061,
1999-05-10,26.620000839,
1999-05-11,25.620000839,
1999-05-12,26.129999161,
1999-05-13,25.020000458,
1999-05-14,26.86000061,
1999-05-17,27.280000687,
1999-05-18,27.260000229,
1999-05-19,25.079999924,
1999-05-20,24.459999084,
1999-05-21,24.399999619,
1999-05-24,27.620000839,
1999-05-25,28.899999619,
1999-05-26,27.569999695,
1999-05-27,28.120000839,
1999-05-28,25.38999939,
1999-06-01,26.620000839,
1999-06-02,26.209999084,
1999-06-03,26.200000763,
1999-06-04,23.430000305,
1999-06-07,23.780000687,
1999-06-08,24.020000458,
1999-06-09,23.899999619,
1999-06-10,25.319999695,
1999-06-11,25.899999619,
1999-06-14,26.510000229,
1999-06-15,25.909999847,
1999-06-16,22.399999619,
1999-06-17,21.950000763,
1999-06-18,21.75,
1999-06-21,21.809999466,
1999-06-22,21.700000763,
1999-06-23,21.319999695,
1999-06-24,23.059999466,
1999-06-25,21.760000229,
1999-06-28,22.629999161,
1999-06-29,22.510000229,
1999-06-30,21.090000153,
1999-07-01,19.690000534,
1999-07-02,18.659999847,
1999-07-06,20.729999542,
1999-07-07,20.350000381,
1999-07-08,20.239999771,
1999-07-09,17.959999084,
1999-07-12,19.729999542,
1999-07-13,19.950000763,
1999-07-14,19.709999084,
1999-07-15,18.680000305,
1999-07-16,17.420000076,
1999-07-19,19.069999695,
1999-07-20,21.790000916,
1999-07-21,21.459999084,
1999-07-22,23.049999237,
1999-07-23,23.319999695,
1999-07-26,24.979999542,
1999-07-27,23.229999542,
1999-07-28,22.850000381,
1999-07-29,24.520000458,
1999-07-30,24.63999939,
1999-08-02,25.590000153,
1999-08-03,26.270000458,
1999-08-04,27.399999619,
1999-08-05,27.010000229,
1999-08-06,26.600000381,
1999-08-09,27.659999847,
1999-08-10,28.450000763,
1999-08-11,25.38999939,
1999-08-12,25.030000687,
1999-08-13,22.309999466,
1999-08-16,23.069999695,
1999-08-17,21.670000076,
1999-08-18,23.299999237,
1999-08-19,24.38999939,
1999-08-20,22.950000763,
1999-08-23,22.549999237,
1999-08-24,22.399999619,
1999-08-25,20.959999084,
1999-08-26,21.209999084,
1999-08-27,21.829999924,
1999-08-30,24.629999161,
1999-08-31,24.450000763,
1999-09-01,22.930000305,
1999-09-02,24.530000687,
1999-09-03,20.979999542,
1999-09-07,23.440000534,
1999-09-08,23.819999695,
1999-09-09,23.010000229,
1999-09-10,22.030000687,
1999-09-13,22.88999939,
1999-09-14,23.770000458,
1999-09-15,24.559999466,
1999-09-16,25.25,
1999-09-17,23.299999237,
1999-09-20,24.030000687,
1999-09-21,25.649999619,
1999-09-22,25.190000534,
1999-09-23,27.840000153,
1999-09-24,27.790000916,
1999-09-27,26.399999619,
1999-09-28,26.059999466,
1999-09-29,26.489999771,
1999-09-30,25.409999847,
1999-10-01,24.930000305,
1999-10-04,24.459999084,
1999-10-05,24.790000916,
1999-10-06,22.059999466,
1999-10-07,23.579999924,
1999-10-08,20.489999771,
1999-10-11,20.629999161,
1999-10-12,22.840000153,
1999-10-13,25.959999084,
1999-10-14,26.049999237,
1999-10-15,28.75,
1999-10-18,28.190000534,
1999-10-19,26.559999466,
1999-10-20,23.899999619,
1999-10-21,24.020000458,
1999-10-22,21.63999939,
1999-10-25,23.600000381,
1999-10-26,24.260000229,
1999-10-27,24.200000763,
1999-10-28,21.340000153,
1999-10-29,22.200000763,
1999-11-01,22.090000153,
1999-11-02,23.100000381,
1999-11-03,23.159999847,
1999-11-04,23.0,
1999-11-05,21.659999847,
1999-11-08,21.870000839,
1999-11-09,22.700000763,
1999-11-10,22.260000229,
1999-11-11,22.069999695,
1999-11-12,21.649999619,
1999-11-15,22.739999771,
1999-11-16,20.729999542,
1999-11-17,20.959999084,
1999-11-18,19.760000229,
1999-11-19,19.11000061,
1999-11-22,19.979999542,
1999-11-23,21.0,
1999-11-24,20.260000229,
1999-11-26,22.329999924,
1999-11-29,23.569999695,
1999-11-30,24.180000305,
1999-12-01,22.229999542,
1999-12-02,21.770000458,
1999-12-03,19.319999695,
1999-12-06,20.579999924,
1999-12-07,21.090000153,
1999-12-08,21.25,
1999-12-09,21.190000534,
1999-12-10,21.479999542,
1999-12-13,21.719999313,
1999-12-14,23.059999466,
1999-12-15,22.030000687,
1999-12-16,21.909999847,
1999-12-17,21.350000381,
1999-12-20,23.780000687,
1999-12-21,22.659999847,
1999-12-22,22.430000305,
1999-12-23,21.120000839,
1999-12-27,23.069999695,
1999-12-28,22.969999313,
1999-12-29,23.090000153,
1999-12-30,24.760000229,
1999-12-31,24.63999939,
2000-01-03,24.209999084,
2000-01-04,27.010000229,
2000-01-05,26.409999847,
2000-01-06,25.729999542,
2000-01-07,21.719999313,
2000-01-10,21.709999084,
2000-01-11,22.5,
2000-01-12,22.840000153,
2000-01-13,21.709999084,
2000-01-14,19.659999847,
2000-01-18,21.5,
2000-01-19,21.719999313,
2000-01-20,21.75,
2000-01-21,20.819999695,
2000-01-24,24.069999695,
2000-01-25,23.020000458,
2000-01-26,23.030000687,
2000-01-27,23.540000916,
2000-01-28,26.13999939,
2000-01-31,24.950000763,
2000-02-01,23.450000763,
2000-02-02,23.120000839,
2000-02-03,22.010000229,
2000-02-04,21.540000916,
2000-02-07,22.790000916,
2000-02-08,21.25,
2000-02-09,22.899999619,
2000-02-10,23.069999695,
2000-02-11,24.420000076,
2000-02-14,24.379999161,
2000-02-15,22.920000076,
2000-02-16,23.510000229,
2000-02-17,23.170000076,
2000-02-18,26.0,
2000-02-22,25.86000061,
2000-02-23,23.88999939,
2000-02-24,24.379999161,
2000-02-25,25.200000763,
2000-02-28,24.680000305,
2000-02-29,23.370000839,
2000-03-01,21.63999939,
2000-03-02,21.059999466,
2000-03-03,19.209999084,
2000-03-06,21.5,
2000-03-07,24.309999466,
2000-03-08,23.819999695,
2000-03-09,22.209999084,
2000-03-10,21.239999771,
2000-03-13,22.850000381,
2000-03-14,24.409999847,
2000-03-15,22.340000153,
2000-03-16,20.770000458,
2000-03-17,22.370000839,
2000-03-20,22.959999084,
2000-03-21,21.700000763,
2000-03-22,21.489999771,
2000-03-23,22.260000229,
2000-03-24,23.309999466,
2000-03-27,24.530000687,
2000-03-28,24.86000061,
2000-03-29,24.100000381,
2000-03-30,25.469999313,
2000-03-31,24.11000061,
2000-04-03,24.030000687,
2000-04-04,27.120000839,
2000-04-05,28.409999847,
2000-04-06,27.149999619,
2000-04-07,24.38999939,
2000-04-10,25.989999771,
2000-04-11,27.25,
2000-04-12,28.979999542,
2000-04-13,29.399999619,
2000-04-14,33.490001678,
2000-04-17,28.950000763,
2000-04-18,26.120000839,
2000-04-19,27.020000458,
2000-04-20,25.850000381,
2000-04-24,27.370000839,
2000-04-25,25.239999771,
2000-04-26,26.969999313,
2000-04-27,26.190000534,
2000-04-28,26.200000763,
2000-05-01,25.879999161,
2000-05-02,28.5,
2000-05-03,31.629999161,
2000-05-04,30.770000458,
2000-05-05,27.530000687,
2000-05-08,28.200000763,
2000-05-09,28.930000305,
2000-05-10,29.870000839,
2000-05-11,27.760000229,
2000-05-12,26.049999237,
2000-05-15,24.86000061,
2000-05-16,24.340000153,
2000-05-17,23.979999542,
2000-05-18,23.959999084,
2000-05-19,25.440000534,
2000-05-22,26.0,
2000-05-23,25.870000839,
2000-05-24,24.319999695,
2000-05-25,24.579999924,
2000-05-26,24.469999313,
2000-05-30,23.620000839,
2000-05-31,23.649999619,
2000-06-01,22.36000061,
2000-06-02,21.479999542,
2000-06-05,22.709999084,
2000-06-06,23.049999237,
2000-06-07,22.479999542,
2000-06-08,22.770000458,
2000-06-09,22.13999939,
2000-06-12,22.319999695,
2000-06-13,21.670000076,
2000-06-14,21.479999542,
2000-06-15,20.680000305,
2000-06-16,20.5,
2000-06-19,20.629999161,
2000-06-20,20.879999161,
2000-06-21,20.61000061,
2000-06-22,22.0,
2000-06-23,22.340000153,
2000-06-26,22.450000763,
2000-06-27,21.799999237,
2000-06-28,20.290000916,
2000-06-29,19.700000763,
2000-06-30,19.540000916,
2000-07-03,19.829999924,
2000-07-05,21.159999847,
2000-07-06,20.940000534,
2000-07-07,19.219999313,
2000-07-10,20.329999924,
2000-07-11,20.11000061,
2000-07-12,20.030000687,
2000-07-13,20.030000687,
2000-07-14,19.319999695,
2000-07-17,19.450000763,
2000-07-18,19.75,
2000-07-19,19.649999619,
2000-07-20,18.940000534,
2000-07-21,18.940000534,
2000-07-24,19.920000076,
2000-07-25,19.38999939,
2000-07-26,19.670000076,
2000-07-27,19.600000381,
2000-07-28,20.840000153,
2000-07-31,20.739999771,
2000-08-01,20.549999237,
2000-08-02,20.0,
2000-08-03,19.989999771,
2000-08-04,18.620000839,
2000-08-07,19.030000687,
2000-08-08,18.790000916,
2000-08-09,19.180000305,
2000-08-10,19.190000534,
2000-08-11,18.549999237,
2000-08-14,17.879999161,
2000-08-15,17.979999542,
2000-08-16,18.020000458,
2000-08-17,17.479999542,
2000-08-18,17.049999237,
2000-08-21,17.350000381,
2000-08-22,17.469999313,
2000-08-23,17.379999161,
2000-08-24,17.040000916,
2000-08-25,16.530000687,
2000-08-28,16.540000916,
2000-08-29,16.88999939,
2000-08-30,17.690000534,
2000-08-31,16.840000153,
2000-09-01,17.530000687,
2000-09-05,19.819999695,
2000-09-06,20.790000916,
2000-09-07,19.420000076,
2000-09-08,18.459999084,
2000-09-11,18.399999619,
2000-09-12,18.590000153,
2000-09-13,18.319999695,
2000-09-14,18.260000229,
2000-09-15,18.520000458,
2000-09-18,20.25,
2000-09-19,19.540000916,
2000-09-20,19.930000305,
2000-09-21,20.180000305,
2000-09-22,20.739999771,
2000-09-25,21.409999847,
2000-09-26,21.879999161,
2000-09-27,21.670000076,
2000-09-28,19.469999313,
2000-09-29,20.569999695,
2000-10-02,21.229999542,
2000-10-03,21.850000381,
2000-10-04,21.540000916,
2000-10-05,21.030000687,
2000-10-06,22.709999084,
2000-10-09,24.020000458,
2000-10-10,24.86000061,
2000-10-11,26.569999695,
2000-10-12,30.510000229,
2000-10-13,27.600000381,
2000-10-16,26.790000916,
2000-10-17,27.840000153,
2000-10-18,28.719999313,
2000-10-19,25.090000153,
2000-10-20,24.239999771,
2000-10-23,24.690000534,
2000-10-24,24.280000687,
2000-10-25,26.649999619,
2000-10-26,28.620000839,
2000-10-27,26.469999313,
2000-10-30,25.459999084,
2000-10-31,23.629999161,
2000-11-01,24.280000687,
2000-11-02,23.920000076,
2000-11-03,23.670000076,
2000-11-06,24.520000458,
2000-11-07,24.909999847,
2000-11-08,25.659999847,
2000-11-09,27.200000763,
2000-11-10,28.530000687,
2000-11-13,29.059999466,
2000-11-14,26.809999466,
2000-11-15,26.149999619,
2000-11-16,25.049999237,
2000-11-17,24.809999466,
2000-11-20,27.430000305,
2000-11-21,26.620000839,
2000-11-22,27.709999084,
2000-11-24,26.0,
2000-11-27,26.930000305,
2000-11-28,27.63999939,
2000-11-29,27.489999771,
2000-11-30,29.649999619,
2000-12-01,27.479999542,
2000-12-04,27.780000687,
2000-12-05,24.989999771,
2000-12-06,25.069999695,
2000-12-07,25.340000153,
2000-12-08,22.409999847,
2000-12-11,23.510000229,
2000-12-12,24.879999161,
2000-12-13,23.629999161,
2000-12-14,24.86000061,
2000-12-15,26.549999237,
2000-12-18,27.700000763,
2000-12-19,27.170000076,
2000-12-20,31.739999771,
2000-12-21,29.659999847,
2000-12-22,27.549999237,
2000-12-26,28.729999542,
2000-12-27,28.13999939,
2000-12-28,26.569999695,
2000-12-29,26.850000381,
2001-01-02,29.989999771,
2001-01-03,26.600000381,
2001-01-04,26.969999313,
2001-01-05,28.670000076,
2001-01-08,29.840000153,
2001-01-09,27.989999771,
2001-01-10,26.799999237,
2001-01-11,25.790000916,
2001-01-12,24.559999466,
2001-01-16,25.280000687,
2001-01-17,24.930000305,
2001-01-18,23.370000839,
2001-01-19,23.239999771,
2001-01-22,23.25,
2001-01-23,21.569999695,
2001-01-24,22.030000687,
2001-01-25,22.63999939,
2001-01-26,22.569999695,
2001-01-29,22.61000061,
2001-01-30,22.569999695,
2001-01-31,22.020000458,
2001-02-01,21.659999847,
2001-02-02,21.950000763,
2001-02-05,22.190000534,
2001-02-06,21.979999542,
2001-02-07,21.670000076,
2001-02-08,21.459999084,
2001-02-09,22.030000687,
2001-02-12,21.920000076,
2001-02-13,21.370000839,
2001-02-14,21.520000458,
2001-02-15,20.270000458,
2001-02-16,22.120000839,
2001-02-20,24.690000534,
2001-02-21,25.75,
2001-02-22,26.760000229,
2001-02-23,27.209999084,
2001-02-26,25.430000305,
2001-02-27,26.489999771,
2001-02-28,28.350000381,
2001-03-01,28.079999924,
2001-03-02,27.430000305,
2001-03-05,27.120000839,
2001-03-06,25.88999939,
2001-03-07,24.120000839,
2001-03-08,24.290000916,
2001-03-09,25.620000839,
2001-03-12,30.319999695,
2001-03-13,27.549999237,
2001-03-14,29.61000061,
2001-03-15,28.559999466,
2001-03-16,29.909999847,
2001-03-19,29.780000687,
2001-03-20,30.959999084,
2001-03-21,31.930000305,
2001-03-22,32.840000153,
2001-03-23,30.450000763,
2001-03-26,29.040000916,
2001-03-27,27.040000916,
2001-03-28,28.579999924,
2001-03-29,29.170000076,
2001-03-30,28.63999939,
2001-04-02,31.209999084,
2001-04-03,34.720001221,
2001-04-04,34.069999695,
2001-04-05,29.940000534,
2001-04-06,31.690000534,
2001-04-09,31.909999847,
2001-04-10,29.440000534,
2001-04-11,28.459999084,
2001-04-12,26.120000839,
2001-04-16,26.329999924,
2001-04-17,25.61000061,
2001-04-18,24.129999161,
2001-04-19,24.159999847,
2001-04-20,25.379999161,
2001-04-23,28.159999847,
2001-04-24,28.489999771,
2001-04-25,27.399999619,
2001-04-26,25.959999084,
2001-04-27,24.020000458,
2001-04-30,25.479999542,
2001-05-01,24.200000763,
2001-05-02,24.229999542,
2001-05-03,25.780000687,
2001-05-04,23.909999847,
2001-05-07,24.86000061,
2001-05-08,24.440000534,
2001-05-09,24.350000381,
2001-05-10,24.0,
2001-05-11,23.540000916,
2001-05-14,24.260000229,
2001-05-15,23.709999084,
2001-05-16,21.88999939,
2001-05-17,21.469999313,
2001-05-18,21.229999542,
2001-05-21,20.760000229,
2001-05-22,21.350000381,
2001-05-23,22.079999924,
2001-05-24,20.569999695,
2001-05-25,20.600000381,
2001-05-29,22.13999939,
2001-05-30,22.760000229,
2001-05-31,22.63999939,
2001-06-01,21.590000153,
2001-06-04,21.379999161,
2001-06-05,19.579999924,
2001-06-06,20.38999939,
2001-06-07,19.670000076,
2001-06-08,19.920000076,
2001-06-11,20.700000763,
2001-06-12,20.700000763,
2001-06-13,21.450000763,
2001-06-14,23.120000839,
2001-06-15,22.809999466,
2001-06-18,23.170000076,
2001-06-19,22.340000153,
2001-06-20,21.709999084,
2001-06-21,19.379999161,
2001-06-22,20.020000458,
2001-06-25,20.670000076,
2001-06-26,21.200000763,
2001-06-27,20.879999161,
2001-06-28,20.010000229,
2001-06-29,19.059999466,
2001-07-02,18.760000229,
2001-07-03,18.920000076,
2001-07-05,20.090000153,
2001-07-06,21.629999161,
2001-07-09,22.479999542,
2001-07-10,23.25,
2001-07-11,24.010000229,
2001-07-12,22.090000153,
2001-07-13,21.13999939,
2001-07-16,22.909999847,
2001-07-17,22.61000061,
2001-07-18,23.600000381,
2001-07-19,22.510000229,
2001-07-20,22.340000153,
2001-07-23,23.739999771,
2001-07-24,25.239999771,
2001-07-25,24.0,
2001-07-26,23.010000229,
2001-07-27,22.0,
2001-07-30,22.690000534,
2001-07-31,21.620000839,
2001-08-01,20.559999466,
2001-08-02,20.090000153,
2001-08-03,19.88999939,
2001-08-06,21.88999939,
2001-08-07,21.010000229,
2001-08-08,22.319999695,
2001-08-09,21.75,
2001-08-10,20.549999237,
2001-08-13,20.420000076,
2001-08-14,20.479999542,
2001-08-15,20.909999847,
2001-08-16,21.540000916,
2001-08-17,23.840000153,
2001-08-20,22.870000839,
2001-08-21,24.399999619,
2001-08-22,22.440000534,
2001-08-23,22.229999542,
2001-08-24,19.709999084,
2001-08-27,20.559999466,
2001-08-28,22.0,
2001-08-29,23.030000687,
2001-08-30,25.409999847,
2001-08-31,24.920000076,
2001-09-04,25.850000381,
2001-09-05,26.350000381,
2001-09-06,28.61000061,
2001-09-07,30.989999771,
2001-09-10,31.840000153,
2001-09-17,41.759998322,
2001-09-18,38.869998932,
2001-09-19,40.560001373,
2001-09-20,43.740001678,
2001-09-21,42.659999847,
2001-09-24,37.75,
2001-09-25,35.810001373,
2001-09-26,35.259998322,
2001-09-27,34.0,
2001-09-28,31.930000305,
2001-10-01,32.319999695,
2001-10-02,31.180000305,
2001-10-03,31.340000153,
2001-10-04,31.969999313,
2001-10-05,33.38999939,
2001-10-08,35.119998932,
2001-10-09,34.830001831,
2001-10-10,31.600000381,
2001-10-11,31.5,
2001-10-12,35.270000458,
2001-10-15,35.310001373,
2001-10-16,32.880001068,
2001-10-17,35.080001831,
2001-10-18,34.950000763,
2001-10-19,34.11000061,
2001-10-22,32.25,
2001-10-23,32.0,
2001-10-24,30.950000763,
2001-10-25,29.459999084,
2001-10-26,28.420000076,
2001-10-29,31.63999939,
2001-10-30,33.459999084,
2001-10-31,33.560001373,
