,0.2
2013-10-23,1.024477655052498
2013-10-24,1.0263016508775176
2013-10-25,1.0250725471040116
2013-10-28,1.0244623848735925
2013-10-29,1.0244623848735925
2013-10-30,1.0238543953276735
2013-10-31,1.024460226330826
2013-11-01,1.0238522380659414
2013-11-04,1.0286988758792714
2013-11-05,1.0274519681509329
2013-11-06,1.0299277560259954
2013-11-07,1.0255317229210064
2013-11-08,1.030429784881226
2013-11-11,1.029169320312564
2013-11-12,1.029169320312564
2013-11-13,1.029169320312564
2013-11-14,1.0297949551577388
2013-11-15,1.0310508026640286
2013-11-18,1.032948442178134
2013-11-19,1.0297504593850129
2013-11-20,1.0347736323576227
2013-11-21,1.041240967559858
2013-11-22,1.045271577756864
2013-11-25,1.0473346137655946
2013-11-26,1.0480305171634454
2013-11-27,1.0466331431405609
2013-11-29,1.0459400086086796
2013-12-02,1.0452496191640535
2013-12-03,1.0411236338252479
2013-12-04,1.0424670191592158
2013-12-05,1.0411131658875803
2013-12-06,1.0478300250223387
2013-12-09,1.0506242384223983
2013-12-10,1.0492044759380437
2013-12-11,1.0414586710821252
2013-12-12,1.0407845877998714
2013-12-13,1.0407845877998714
2013-12-16,1.0374272181618074
2013-12-17,1.0400619539539644
2013-12-18,1.0541078067083267
2013-12-19,1.0548347776095048
2013-12-20,1.0548347776095048
2013-12-23,1.0628646617297155
2013-12-24,1.0705111700874832
2013-12-26,1.0705111700874832
2013-12-27,1.0657178364900766
2013-12-30,1.062606251566018
2013-12-31,1.061841786636834
2014-01-02,1.058035902096917
2014-01-03,1.060271189214023
2014-01-06,1.0625351134614551
2014-01-07,1.0663571822149136
2014-01-08,1.065575968162009
2014-01-09,1.0663537608394995
2014-01-10,1.07260345321072
2014-01-13,1.0636988207689706
2014-01-14,1.0744899682260471
2014-01-15,1.0736697468762562
2014-01-16,1.0687708735064787
2014-01-17,1.0687708735064787
2014-01-21,1.0719493742455315
2014-01-22,1.0863499016882263
2014-01-23,1.0808593245677804
2014-01-24,1.0504125830306599
2014-01-27,1.0517093886887225
2014-01-28,1.0634676303013915
2014-01-29,1.046676036138738
2014-01-30,1.0434849506627053
2014-01-31,1.0315773145890768
2014-02-03,1.0128213634147298
2014-02-04,1.0186239858092936
2014-02-05,1.0131621950006646
2014-02-06,1.0359120510763975
2014-02-07,1.0541928519777457
2014-02-10,1.0521524787158534
2014-02-11,1.060220101555847
2014-02-12,1.0672647533934274
2014-02-13,1.0665312380989989
2014-02-14,1.072375244883103
2014-02-18,1.0716200510486782
2014-02-19,1.0532709077184412
2014-02-20,1.0594263870492633
2014-02-21,1.0565918013982953
2014-02-24,1.0586840623911633
2014-02-25,1.0600956411410183
2014-02-26,1.0544038524637511
2014-02-27,1.0571604638427412
2014-02-28,1.0550601450404047
2014-03-03,1.036380391652804
2014-03-04,1.0551101577670114
2014-03-05,1.0544114093181591
2014-03-06,1.0558033715746846
2014-03-07,1.04948959725962
2014-03-10,1.0521979575106126
2014-03-11,1.0487594020939113
2014-03-12,1.0521316188209013
2014-03-13,1.0342522579781932
2014-03-14,1.0205453003423377
2014-03-17,1.0384192575799718
2014-03-18,1.047292437613782
2014-03-19,1.0419217071644806
2014-03-20,1.0451777124993697
2014-03-21,1.0418596880152449
2014-03-24,1.0425108503202545
2014-03-25,1.0457789094121674
2014-03-26,1.0411162008988648
2014-03-27,1.045008224079795
2014-03-28,1.0469987159351852
2014-03-31,1.0530390931425035
2014-04-01,1.062075072159568
2014-04-02,1.0606101410255548
2014-04-03,1.0627894769317718
2014-04-04,1.0569055213501426
2014-04-07,1.0476531497827677
2014-04-08,1.0523844865882381
2014-04-09,1.0614148485193584
2014-04-10,1.0416505720296876
2014-04-11,1.0285067162312056
2014-04-14,1.0364417828846215
2014-04-15,1.0441191294245076
2014-04-16,1.0565682421214921
2014-04-17,1.060555292091762
2014-04-21,1.063274664635587
2014-04-22,1.0653459789173447
2014-04-23,1.063250216335868
2014-04-24,1.061869371899068
2014-04-25,1.0604992178708113
2014-04-28,1.0659376753983538
2014-04-29,1.068742774544139
2014-04-30,1.068742774544139
2014-05-01,1.070167764910198
2014-05-02,1.070167764910198
2014-05-05,1.0744771653058094
2014-05-06,1.072269335514085
2014-05-07,1.0773580713436435
2014-05-08,1.0766099060163214
2014-05-09,1.082570376084232
2014-05-12,1.09104601603934
2014-05-13,1.09104601603934
2014-05-14,1.0950869272098562
2014-05-15,1.087648600911827
2014-05-16,1.0947937377061383
2014-05-19,1.0989250348295576
2014-05-20,1.0980797078796887
2014-05-21,1.1112061779508942
2014-05-22,1.1119942674388026
2014-05-23,1.1143686324226576
2014-05-27,1.1215839688915812
2014-05-28,1.1215839688915812
2014-05-29,1.1240856431716368
2014-05-30,1.1240856431716368
2014-06-02,1.125775997522271
2014-06-03,1.1240702763139039
2014-06-04,1.1257606075564812
2014-06-05,1.1351419459527852
2014-06-06,1.14680743630645
2014-06-09,1.1429847448520951
2014-06-10,1.1457953630771411
2014-06-11,1.1372375553861085
2014-06-12,1.1245004947657842
2014-06-13,1.1287599663368668
2014-06-16,1.1270167077015973
2014-06-17,1.1391073083972467
2014-06-18,1.1503600283668391
2014-06-19,1.1485484377709858
2014-06-20,1.1467538308369687
2014-06-23,1.1520875695850477
2014-06-24,1.142944017445484
2014-06-25,1.1507963045882392
